Date,AAPL,BAC,BTC-USD,C,COKE,DOGE-USD,ETH-USD,GOOG,INTC,JPM,MCD,MSFT,NFLX,NKE,VOD
2002-12-23,0.25874999165534973,35.05500030517578,,376.79998779296875,60.75,,,,17.209999084472656,24.709999084472656,15.550000190734863,27.0,0.732142984867096,5.537499904632568,21.261104583740234
2002-12-24,0.256428986787796,34.875,,365.0,60.970001220703125,,,,16.780000686645508,24.200000762939453,15.479999542236328,26.90999984741211,0.7071430087089539,5.506249904632568,21.20285415649414
2002-12-26,0.2571429908275604,34.91999816894531,,360.20001220703125,62.58000183105469,,,,16.690000534057617,24.450000762939453,15.579999923706055,26.69499969482422,0.6964290142059326,5.517499923706055,21.14460563659668
2002-12-27,0.2510710060596466,34.584999084472656,,351.70001220703125,62.709999084472656,,,,16.399999618530273,23.799999237060547,15.5,26.485000610351562,0.6907140016555786,5.441249847412109,20.50385856628418
2002-12-30,0.2512499988079071,34.900001525878906,,352.5,64.05000305175781,,,,15.760000228881836,23.989999771118164,15.75,26.375,0.7135710120201111,5.565000057220459,20.771806716918945
2002-12-31,0.2558929920196533,34.78499984741211,,351.8999938964844,64.51000213623047,,,,15.569999694824219,24.0,16.079999923706055,25.850000381469727,0.7864289879798889,5.558750152587891,21.109655380249023
2003-01-02,0.26428601145744324,35.34000015258789,,363.5,65.19000244140625,,,,16.690000534057617,25.440000534057617,16.549999237060547,26.860000610351562,0.817857027053833,5.762499809265137,21.797000885009766
2003-01-03,0.26607099175453186,35.119998931884766,,361.1000061035156,68.55999755859375,,,,16.540000915527344,25.940000534057617,16.1200008392334,26.895000457763672,0.7728570103645325,5.643750190734863,21.97174835205078
2003-01-06,0.26607099175453186,35.625,,373.1000061035156,69.80000305175781,,,,17.18000030517578,27.979999542236328,16.649999618530273,27.385000228881836,0.7928569912910461,5.722499847412109,23.299840927124023
2003-01-07,0.26517900824546814,35.68000030517578,,369.79998779296875,68.87000274658203,,,,17.360000610351562,27.84000015258789,16.670000076293945,27.899999618530273,0.7835710048675537,5.707499980926514,22.624143600463867
2003-01-08,0.25982099771499634,35.53499984741211,,366.8999938964844,70.0,,,,16.68000030517578,26.770000457763672,16.84000015258789,27.1200008392334,0.8149999976158142,5.752500057220459,22.274646759033203
2003-01-09,0.26214298605918884,36.0,,370.29998779296875,69.69999694824219,,,,17.059999465942383,27.299999237060547,16.8700008392334,27.905000686645508,0.8385710120201111,5.900000095367432,22.54259490966797
2003-01-10,0.26285699009895325,35.900001525878906,,374.6000061035156,69.18000030517578,,,,17.420000076293945,27.09000015258789,17.239999771118164,27.959999084472656,0.8864290118217468,5.941249847412109,22.787242889404297
2003-01-13,0.26124998927116394,36.189998626708984,,370.3999938964844,69.05000305175781,,,,17.3799991607666,27.280000686645508,17.329999923706055,28.19499969482422,0.8671429753303528,5.887499809265137,23.334789276123047
2003-01-14,0.26089298725128174,36.2400016784668,,379.29998779296875,67.75,,,,17.790000915527344,27.59000015258789,16.959999084472656,28.485000610351562,0.8600000143051147,5.835000038146973,23.649337768554688
2003-01-15,0.2576789855957031,35.724998474121094,,374.5,69.08000183105469,,,,17.350000381469727,27.079999923706055,16.690000534057617,28.135000228881836,0.8714290261268616,5.743750095367432,23.17169189453125
2003-01-16,0.26107099652290344,35.5,,371.1000061035156,69.0,,,,17.200000762939453,26.780000686645508,15.850000381469727,27.674999237060547,0.857142984867096,5.690000057220459,23.194990158081055
2003-01-17,0.2517859935760498,35.7400016784668,,368.0,68.7699966430664,,,,16.34000015258789,26.190000534057617,15.449999809265137,25.729999542236328,0.8171430230140686,5.631249904632568,22.51929473876953
2003-01-21,0.2503570020198822,35.3650016784668,,361.3999938964844,68.7300033569336,,,,16.290000915527344,25.420000076293945,15.34000015258789,25.665000915527344,0.8142859935760498,5.480000019073486,22.30959701538086
2003-01-22,0.247857004404068,35.45000076293945,,359.0,69.0,,,,16.25,24.700000762939453,15.359999656677246,25.5,0.8285710215568542,5.427499771118164,22.402795791625977
2003-01-23,0.2530359923839569,35.79999923706055,,371.3999938964844,68.86000061035156,,,,16.670000076293945,25.1299991607666,15.0,26.139999389648438,0.8700000047683716,5.579999923706055,22.041648864746094
2003-01-24,0.24642899632453918,34.810001373291016,,357.8999938964844,68.7699966430664,,,,15.850000381469727,23.809999465942383,14.899999618530273,24.924999237060547,0.8807139992713928,5.425000190734863,21.43585205078125
2003-01-27,0.2523210048675537,34.310001373291016,,350.8999938964844,69.0,,,,15.880000114440918,23.290000915527344,14.699999809265137,24.584999084472656,0.8771430253982544,5.445000171661377,21.51740264892578
2003-01-28,0.26035699248313904,34.54999923706055,,354.6000061035156,68.94999694824219,,,,16.030000686645508,23.510000228881836,14.670000076293945,24.40999984741211,0.8964290022850037,5.576250076293945,21.9018497467041
2003-01-29,0.26660698652267456,34.79499816894531,,355.5,68.56999969482422,,,,16.65999984741211,23.5,14.380000114440918,24.954999923706055,0.8814290165901184,5.708749771118164,21.109655380249023
2003-01-30,0.2557139992713928,34.35499954223633,,342.0,68.62000274658203,,,,15.779999732971191,23.040000915527344,14.460000038146973,24.1200008392334,0.9021430015563965,5.616250038146973,21.098005294799805
2003-01-31,0.256428986787796,35.025001525878906,,343.5,68.19000244140625,,,,15.65999984741211,23.34000015258789,14.239999771118164,23.729999542236328,0.942857027053833,5.567500114440918,21.960098266601562
2003-02-03,0.26178601384162903,35.01499938964844,,346.5,67.5199966430664,,,,15.779999732971191,23.579999923706055,14.520000457763672,24.280000686645508,0.9142860174179077,5.521249771118164,21.75040054321289
2003-02-04,0.26071399450302124,34.31999969482422,,336.3999938964844,64.55000305175781,,,,15.640000343322754,23.049999237060547,14.300000190734863,23.65999984741211,0.8785709738731384,5.460000038146973,21.389253616333008
2003-02-05,0.2580359876155853,34.25,,336.5,61.61000061035156,,,,15.579999923706055,22.940000534057617,14.0600004196167,23.479999542236328,0.8528569936752319,5.411250114440918,21.703800201416016
2003-02-06,0.2576789855957031,34.209999084472656,,331.5,59.689998626708984,,,,15.40999984741211,22.309999465942383,13.680000305175781,23.709999084472656,0.8321430087089539,5.397500038146973,21.319353103637695
2003-02-07,0.2526789903640747,33.970001220703125,,329.1000061035156,60.779998779296875,,,,15.050000190734863,21.979999542236328,13.550000190734863,23.290000915527344,0.8700000047683716,5.300000190734863,21.43585205078125
2003-02-10,0.2562499940395355,34.10499954223633,,328.8999938964844,61.869998931884766,,,,15.270000457763672,22.100000381469727,13.699999809265137,23.690000534057617,0.8907139897346497,5.417500019073486,21.575651168823242
2003-02-11,0.2562499940395355,33.8650016784668,,320.5,63.56999969482422,,,,15.34000015258789,22.0,13.899999618530273,23.219999313354492,0.9271429777145386,5.481249809265137,21.645551681518555
2003-02-12,0.2569639980792999,33.599998474121094,,314.20001220703125,64.37000274658203,,,,15.149999618530273,21.510000228881836,13.829999923706055,23.219999313354492,0.9485710263252258,5.458749771118164,21.68050193786621
2003-02-13,0.25964298844337463,33.79999923706055,,318.3999938964844,64.23999786376953,,,,15.529999732971191,21.290000915527344,13.569999694824219,23.4950008392334,0.9442859888076782,5.497499942779541,21.785350799560547
2003-02-14,0.26196399331092834,34.435001373291016,,325.3999938964844,64.55999755859375,,,,16.149999618530273,21.850000381469727,13.619999885559082,24.149999618530273,1.0171430110931396,5.642499923706055,21.878549575805664
2003-02-18,0.27267900109291077,34.904998779296875,,332.3999938964844,65.94999694824219,,,,16.729999542236328,22.5,13.449999809265137,24.959999084472656,1.0471429824829102,5.695000171661377,21.948448181152344
2003-02-19,0.26517900824546814,34.875,,333.6000061035156,64.8499984741211,,,,16.780000686645508,22.5,13.5,24.530000686645508,1.0814290046691895,5.683750152587891,21.494102478027344
2003-02-20,0.26374998688697815,34.72999954223633,,328.6000061035156,64.69999694824219,,,,16.959999084472656,22.690000534057617,13.380000114440918,24.139999389648438,1.0985709428787231,5.710000038146973,21.773700714111328
2003-02-21,0.26785698533058167,35.18000030517578,,332.0,65.0,,,,16.790000915527344,22.8799991607666,13.579999923706055,24.6299991607666,1.0642859935760498,5.795000076293945,22.018348693847656
2003-02-24,0.26321399211883545,34.334999084472656,,324.29998779296875,63.29999923706055,,,,16.540000915527344,22.299999237060547,13.270000457763672,24.06999969482422,1.002856969833374,5.658750057220459,21.727100372314453
2003-02-25,0.26821398735046387,34.53499984741211,,328.8999938964844,64.55000305175781,,,,16.729999542236328,22.549999237060547,13.149999618530273,24.190000534057617,1.0464290380477905,5.676249980926514,21.424203872680664
2003-02-26,0.2589290142059326,34.165000915527344,,322.6000061035156,63.290000915527344,,,,16.239999771118164,22.34000015258789,12.8100004196167,23.610000610351562,1.0392860174179077,5.633749961853027,21.086355209350586
2003-02-27,0.26535698771476746,34.599998474121094,,328.6000061035156,61.439998626708984,,,,16.700000762939453,22.65999984741211,13.25,23.579999923706055,1.1785709857940674,5.778749942779541,20.73685646057129
2003-02-28,0.26803600788116455,34.619998931884766,,333.3999938964844,59.40999984741211,,,,17.25,22.68000030517578,13.609999656677246,23.700000762939453,1.2221430540084839,5.796249866485596,21.086355209350586
2003-03-03,0.26160699129104614,34.290000915527344,,330.5,59.06999969482422,,,,16.65999984741211,22.850000381469727,13.1899995803833,23.540000915527344,1.1399999856948853,5.835000038146973,21.028104782104492
2003-03-04,0.25999999046325684,34.025001525878906,,323.70001220703125,58.869998931884766,,,,16.6200008392334,22.399999618530273,12.90999984741211,23.06999969482422,1.167857050895691,5.707499980926514,20.65530776977539
2003-03-05,0.26107099652290344,34.16999816894531,,331.70001220703125,56.459999084472656,,,,16.979999542236328,22.809999465942383,12.770000457763672,23.440000534057617,1.1535710096359253,5.822500228881836,21.13295555114746
2003-03-06,0.25999999046325684,34.07500076293945,,327.8999938964844,55.16999816894531,,,,16.65999984741211,22.0,12.609999656677246,23.270000457763672,1.1642860174179077,5.826250076293945,20.73685646057129
2003-03-07,0.25946399569511414,34.494998931884766,,331.6000061035156,52.380001068115234,,,,16.010000228881836,22.290000915527344,12.819999694824219,23.559999465942383,1.1492860317230225,6.137499809265137,20.5155086517334
2003-03-10,0.2566069960594177,33.41999816894531,,322.0,50.13999938964844,,,,15.899999618530273,21.440000534057617,12.5,22.950000762939453,1.1235710382461548,5.908750057220459,19.688365936279297
2003-03-11,0.2541069984436035,32.814998626708984,,315.5,47.459999084472656,,,,15.850000381469727,20.75,12.470000267028809,22.799999237060547,1.1071430444717407,5.943749904632568,19.851463317871094
2003-03-12,0.2539289891719818,32.91999816894531,,316.6000061035156,48.25,,,,16.170000076293945,20.75,12.380000114440918,23.389999389648438,1.0757139921188354,6.018750190734863,19.57186508178711
2003-03-13,0.26285699009895325,33.79999923706055,,333.8999938964844,49.11000061035156,,,,17.350000381469727,21.719999313354492,12.800000190734863,24.670000076293945,1.160714030265808,6.125,20.946556091308594
2003-03-14,0.26392900943756104,33.654998779296875,,337.5,49.72999954223633,,,,17.170000076293945,21.260000228881836,13.539999961853027,24.860000610351562,1.182142972946167,6.21875,21.21450424194336
2003-03-17,0.26803600788116455,34.560001373291016,,342.0,49.59000015258789,,,,18.059999465942383,22.559999465942383,13.699999809265137,25.93000030517578,1.285714030265808,6.446249961853027,22.111547470092773
2003-03-18,0.26785698533058167,34.16999816894531,,347.29998779296875,50.0,,,,18.25,22.809999465942383,14.3100004196167,26.040000915527344,1.339285969734192,6.12375020980835,21.83194923400879
2003-03-19,0.26696398854255676,34.75,,354.6000061035156,51.04999923706055,,,,17.979999542236328,23.329999923706055,14.569999694824219,26.31999969482422,1.3742860555648804,6.260000228881836,22.123197555541992
2003-03-20,0.26625001430511475,34.7599983215332,,358.29998779296875,51.25,,,,18.270000457763672,23.530000686645508,14.380000114440918,26.25,1.3450000286102295,6.606249809265137,22.076597213745117
2003-03-21,0.26785698533058167,35.25,,372.0,51.70000076293945,,,,18.920000076293945,24.649999618530273,14.649999618530273,26.56999969482422,1.3250000476837158,6.662499904632568,22.659093856811523
2003-03-24,0.2566069960594177,34.400001525878906,,357.0,50.45000076293945,,,,17.81999969482422,23.6299991607666,14.029999732971191,25.290000915527344,1.285714030265808,6.513750076293945,21.6106014251709
2003-03-25,0.25982099771499634,34.654998779296875,,359.0,49.869998931884766,,,,18.040000915527344,24.139999389648438,14.15999984741211,25.489999771118164,1.375,6.611249923706055,21.773700714111328
2003-03-26,0.25732100009918213,34.275001525878906,,358.8999938964844,50.22999954223633,,,,17.889999389648438,24.170000076293945,14.229999542236328,25.25,1.4714289903640747,6.507500171661377,21.645551681518555
2003-03-27,0.25874999165534973,34.14500045776367,,359.0,50.720001220703125,,,,17.579999923706055,24.1200008392334,14.5,25.040000915527344,1.5521429777145386,6.526249885559082,21.505752563476562
2003-03-28,0.2601790130138397,34.290000915527344,,354.5,51.869998931884766,,,,17.219999313354492,24.450000762939453,14.84000015258789,24.670000076293945,1.5042860507965088,6.630000114440918,21.20285415649414
2003-03-31,0.2524999976158142,33.41999816894531,,344.5,49.900001525878906,,,,16.280000686645508,23.709999084472656,14.460000038146973,24.209999084472656,1.4535709619522095,6.427499771118164,21.226154327392578
2003-04-01,0.2528569996356964,34.0,,356.0,50.560001373291016,,,,16.420000076293945,24.229999542236328,14.050000190734863,24.350000381469727,1.3542859554290771,6.349999904632568,21.58730125427246
2003-04-02,0.26071399450302124,34.90999984741211,,370.3999938964844,50.150001525878906,,,,17.520000457763672,25.110000610351562,14.319999694824219,25.719999313354492,1.4171429872512817,6.537499904632568,22.20474624633789
2003-04-03,0.25821399688720703,34.595001220703125,,365.20001220703125,51.439998626708984,,,,17.56999969482422,24.940000534057617,14.079999923706055,25.729999542236328,1.4285709857940674,6.521249771118164,22.088247299194336
2003-04-04,0.25732100009918213,35.0,,372.29998779296875,50.099998474121094,,,,17.049999237060547,25.579999923706055,14.550000190734863,25.09000015258789,1.3964289426803589,6.4375,22.193096160888672
2003-04-07,0.25874999165534973,34.720001220703125,,372.20001220703125,49.2599983215332,,,,17.350000381469727,25.639999389648438,15.800000190734863,25.170000076293945,1.4249999523162842,6.427499771118164,22.437746047973633
2003-04-08,0.2580359876155853,35.42499923706055,,376.1000061035156,49.34000015258789,,,,17.100000381469727,25.989999771118164,15.84000015258789,25.579999923706055,1.4414290189743042,6.483749866485596,22.13484764099121
2003-04-09,0.2533929944038391,35.08000183105469,,370.3999938964844,50.04999923706055,,,,16.68000030517578,25.729999542236328,15.5,24.56999969482422,1.457142949104309,6.472499847412109,22.041648864746094
2003-04-10,0.2566069960594177,35.60499954223633,,369.5,49.84000015258789,,,,16.8799991607666,25.719999313354492,15.800000190734863,24.59000015258789,1.5014289617538452,6.583749771118164,22.36784553527832
2003-04-11,0.23571400344371796,35.66999816894531,,373.5,49.400001525878906,,,,16.739999771118164,25.59000015258789,15.779999732971191,24.200000762939453,1.4835710525512695,6.573750019073486,22.484344482421875
2003-04-14,0.24250000715255737,36.0,,384.29998779296875,49.599998474121094,,,,17.15999984741211,26.540000915527344,15.699999809265137,24.760000228881836,1.442857027053833,6.65625,22.833843231201172
2003-04-15,0.23910699784755707,36.34000015258789,,392.5,49.869998931884766,,,,17.1299991607666,26.8700008392334,15.850000381469727,24.600000381469727,1.4392859935760498,6.721250057220459,22.833843231201172
2003-04-16,0.23642900586128235,35.994998931884766,,382.6000061035156,49.95000076293945,,,,18.15999984741211,26.5,15.75,24.920000076293945,1.4692859649658203,6.543749809265137,22.169797897338867
2003-04-17,0.23428599536418915,36.439998626708984,,390.3999938964844,50.29999923706055,,,,18.65999984741211,27.309999465942383,16.0,25.5,1.5685709714889526,6.537499904632568,23.125091552734375
2003-04-21,0.23464299738407135,36.400001525878906,,387.0,50.20000076293945,,,,18.649999618530273,27.450000762939453,16.010000228881836,25.209999084472656,1.7592860460281372,6.482500076293945,22.938692092895508
2003-04-22,0.24124999344348907,37.119998931884766,,399.3999938964844,49.61000061035156,,,,19.0,28.68000030517578,16.049999237060547,25.760000228881836,1.6407140493392944,6.643750190734863,23.579437255859375
2003-04-23,0.24250000715255737,37.275001525878906,,402.8999938964844,49.5,,,,19.479999542236328,29.440000534057617,15.850000381469727,25.719999313354492,1.4800000190734863,6.71875,23.765836715698242
2003-04-24,0.23999999463558197,36.779998779296875,,391.5,50.16999816894531,,,,18.950000762939453,28.559999465942383,15.920000076293945,25.489999771118164,1.5728570222854614,6.632500171661377,23.497888565063477
2003-04-25,0.23839299380779266,36.290000915527344,,384.5,50.939998626708984,,,,18.280000686645508,27.959999084472656,15.8100004196167,25.219999313354492,1.510714054107666,6.527500152587891,23.579437255859375
2003-04-28,0.2475000023841858,36.834999084472656,,392.6000061035156,50.84000015258789,,,,18.75,28.809999465942383,16.93000030517578,25.739999771118164,1.5828570127487183,6.746250152587891,23.893985748291016
2003-04-29,0.2510710060596466,36.869998931884766,,391.0,50.599998474121094,,,,18.920000076293945,29.139999389648438,17.280000686645508,25.799999237060547,1.6285710334777832,6.783750057220459,23.649337768554688
2003-04-30,0.2539289891719818,37.025001525878906,,392.5,50.7400016784668,,,,18.399999618530273,29.350000381469727,17.100000381469727,25.56999969482422,1.6285710334777832,6.691249847412109,23.02024269104004
2003-05-01,0.256428986787796,37.125,,390.0,50.560001373291016,,,,18.530000686645508,29.280000686645508,17.15999984741211,25.719999313354492,1.6071430444717407,6.588749885559082,22.659093856811523
2003-05-02,0.2580359876155853,37.45500183105469,,397.0,49.900001525878906,,,,19.030000686645508,29.860000610351562,17.59000015258789,26.100000381469727,1.6164289712905884,6.704999923706055,23.183340072631836
2003-05-05,0.287321001291275,37.06999969482422,,395.29998779296875,49.290000915527344,,,,19.020000457763672,30.360000610351562,17.489999771118164,25.860000610351562,1.6692860126495361,6.59375,23.194990158081055
2003-05-06,0.3125,37.20500183105469,,399.5,50.22999954223633,,,,19.530000686645508,30.709999084472656,17.8799991607666,26.3700008392334,1.6585710048675537,6.778749942779541,23.579437255859375
2003-05-07,0.3151789903640747,37.130001068115234,,400.20001220703125,50.0,,,,19.200000762939453,30.81999969482422,17.389999389648438,25.989999771118164,1.6878570318222046,6.764999866485596,22.332895278930664
2003-05-08,0.3214290142059326,36.845001220703125,,392.1000061035156,50.099998474121094,,,,18.8700008392334,29.959999084472656,17.25,25.739999771118164,1.6342860460281372,6.671249866485596,22.29794692993164
2003-05-09,0.32678601145744324,37.0,,390.5,51.47999954223633,,,,19.579999923706055,30.079999923706055,17.579999923706055,26.360000610351562,1.6157139539718628,6.756249904632568,22.659093856811523
2003-05-12,0.33142900466918945,37.255001068115234,,393.8999938964844,51.349998474121094,,,,19.989999771118164,30.940000534057617,18.290000915527344,26.200000762939453,1.6807140111923218,6.808750152587891,22.903743743896484
2003-05-13,0.33339300751686096,37.15999984741211,,392.70001220703125,51.189998626708984,,,,19.829999923706055,30.719999313354492,18.270000457763672,25.989999771118164,1.7964290380477905,6.84375,23.17169189453125
2003-05-14,0.33125001192092896,36.970001220703125,,389.0,50.0,,,,19.65999984741211,30.489999771118164,18.559999465942383,25.6200008392334,1.7485710382461548,6.743750095367432,23.323139190673828
2003-05-15,0.33446401357650757,37.209999084472656,,394.5,50.38999938964844,,,,20.0,31.040000915527344,18.600000381469727,25.790000915527344,1.747143030166626,6.735000133514404,23.660987854003906
2003-05-16,0.3357140123844147,37.08000183105469,,391.5,50.849998474121094,,,,19.5,31.25,18.520000457763672,25.56999969482422,1.6992859840393066,6.607500076293945,23.62603759765625
2003-05-19,0.32321399450302124,36.23500061035156,,382.29998779296875,50.099998474121094,,,,18.670000076293945,30.420000076293945,18.15999984741211,24.760000228881836,1.4850000143051147,6.533750057220459,23.00859260559082
2003-05-20,0.3176789879798889,36.255001068115234,,385.20001220703125,50.4900016784668,,,,18.65999984741211,30.43000030517578,16.950000762939453,24.6299991607666,1.5535709857940674,6.567500114440918,23.136741638183594
2003-05-21,0.3187499940395355,36.525001525878906,,388.6000061035156,49.83000183105469,,,,18.84000015258789,30.549999237060547,17.299999237060547,24.030000686645508,1.51357102394104,6.481249809265137,23.416339874267578
2003-05-22,0.32571399211883545,36.560001373291016,,387.20001220703125,50.70000076293945,,,,18.770000457763672,30.489999771118164,17.5,24.15999984741211,1.613571047782898,6.53000020980835,23.742536544799805
2003-05-23,0.32714301347732544,36.875,,390.8999938964844,50.22999954223633,,,,18.809999465942383,30.899999618530273,17.799999237060547,24.219999313354492,1.5800000429153442,6.480000019073486,24.39493179321289
2003-05-27,0.3371430039405823,37.494998931884766,,401.79998779296875,50.369998931884766,,,,19.780000686645508,32.04999923706055,17.770000457763672,24.790000915527344,1.6207139492034912,6.737500190734863,23.92893409729004
2003-05-28,0.32642900943756104,37.16999816894531,,411.3999938964844,50.11000061035156,,,,19.739999771118164,32.54999923706055,18.260000228881836,24.40999984741211,1.614285945892334,6.827499866485596,24.49978256225586
2003-05-29,0.32321399450302124,36.790000915527344,,407.70001220703125,50.0,,,,20.829999923706055,32.27000045776367,18.34000015258789,24.399999618530273,1.6285710334777832,6.84250020980835,25.25702667236328
2003-05-30,0.3205359876155853,37.099998474121094,,410.20001220703125,50.18000030517578,,,,20.81999969482422,32.86000061035156,18.729999542236328,24.610000610351562,1.6071430444717407,6.99875020980835,25.524974822998047
2003-06-02,0.3116070032119751,37.064998626708984,,413.70001220703125,50.77000045776367,,,,20.3799991607666,33.91999816894531,18.899999618530273,24.639999389648438,1.6642860174179077,6.996250152587891,25.33857536315918
2003-06-03,0.3091070055961609,37.85499954223633,,422.5,50.72999954223633,,,,21.100000381469727,33.81999969482422,19.170000076293945,24.8799991607666,1.704285979270935,6.84375,25.152177810668945
2003-06-04,0.3142859935760498,38.33000183105469,,430.20001220703125,51.0,,,,21.3799991607666,34.689998626708984,18.989999771118164,24.8700008392334,1.7428569793701172,6.985000133514404,25.524974822998047
2003-06-05,0.3149999976158142,38.36000061035156,,435.0,51.75,,,,21.84000015258789,35.099998474121094,19.280000686645508,24.09000015258789,1.815000057220459,6.96750020980835,25.222076416015625
2003-06-06,0.3062500059604645,38.459999084472656,,436.8999938964844,54.470001220703125,,,,21.760000228881836,35.130001068115234,21.059999465942383,23.670000076293945,1.6864290237426758,6.931250095367432,24.87257957458496
2003-06-09,0.29982098937034607,37.915000915527344,,428.6000061035156,55.43000030517578,,,,21.670000076293945,33.7599983215332,20.8700008392334,23.75,1.6428569555282593,6.909999847412109,24.301733016967773
2003-06-10,0.3067860007286072,38.54999923706055,,432.0,56.2599983215332,,,,21.969999313354492,34.08000183105469,21.670000076293945,24.68000030517578,1.6214289665222168,6.988749980926514,24.441532135009766
2003-06-11,0.3116070032119751,39.19499969482422,,440.8999938964844,57.88999938964844,,,,21.889999389648438,34.540000915527344,21.639999389648438,24.8799991607666,1.6035710573196411,6.912499904632568,24.464832305908203
2003-06-12,0.3173210024833679,39.220001220703125,,440.70001220703125,61.34000015258789,,,,22.139999389648438,34.70000076293945,21.6200008392334,24.989999771118164,1.5657140016555786,6.900000095367432,24.627931594848633
2003-06-13,0.3110710084438324,39.244998931884766,,441.0,65.0,,,,21.360000610351562,34.70000076293945,21.459999084472656,24.649999618530273,1.3714289665222168,6.818749904632568,23.85903549194336
2003-06-16,0.32624998688697815,39.94499969482422,,452.3999938964844,64.4000015258789,,,,21.8700008392334,35.95000076293945,22.200000762939453,25.389999389648438,1.5535709857940674,6.875,24.40658187866211
2003-06-17,0.32482099533081055,39.91999816894531,,455.6000061035156,60.97999954223633,,,,21.450000762939453,36.09000015258789,22.200000762939453,25.959999084472656,1.5149999856948853,6.958749771118164,24.208534240722656
2003-06-18,0.3414289951324463,39.8650016784668,,449.1000061035156,60.58000183105469,,,,21.75,35.06999969482422,22.049999237060547,26.06999969482422,1.5328569412231445,7.016250133514404,24.2551326751709
2003-06-19,0.3417859971523285,39.20500183105469,,437.8999938964844,60.439998626708984,,,,21.1200008392334,34.45000076293945,21.559999465942383,26.06999969482422,1.5692859888076782,7.039999961853027,24.068735122680664
2003-06-20,0.3428570032119751,39.45500183105469,,440.5,61.29999923706055,,,,20.670000076293945,34.79999923706055,22.020000457763672,26.329999923706055,1.5499999523162842,7.002500057220459,24.08038330078125
2003-06-23,0.3403570055961609,38.959999084472656,,431.0,59.33000183105469,,,,20.360000610351562,33.849998474121094,22.3700008392334,25.780000686645508,1.535714030265808,6.921249866485596,23.591087341308594
2003-06-24,0.33535701036453247,38.775001525878906,,433.5,59.709999084472656,,,,20.450000762939453,34.29999923706055,22.530000686645508,25.700000762939453,1.6321430206298828,7.078750133514404,23.68428611755371
2003-06-25,0.3408930003643036,39.32500076293945,,430.5,60.29999923706055,,,,20.040000915527344,33.9900016784668,22.239999771118164,25.260000228881836,1.6514290571212769,7.112500190734863,23.78913688659668
2003-06-26,0.3444640040397644,39.83000183105469,,437.20001220703125,57.900001525878906,,,,20.6299991607666,34.400001525878906,22.450000762939453,25.75,1.7771430015563965,7.116250038146973,23.62603759765625
2003-06-27,0.33446401357650757,39.80500030517578,,430.1000061035156,55.5,,,,20.56999969482422,33.900001525878906,22.3700008392334,25.6299991607666,1.7785710096359253,6.635000228881836,23.323139190673828
2003-06-30,0.3403570055961609,39.51499938964844,,428.0,54.599998474121094,,,,20.809999465942383,34.18000030517578,22.059999465942383,25.639999389648438,1.8250000476837158,6.68625020980835,22.892093658447266
2003-07-01,0.3408930003643036,40.0,,438.1000061035156,53.9900016784668,,,,21.40999984741211,34.209999084472656,21.940000534057617,26.149999618530273,1.7678569555282593,6.735000133514404,23.148391723632812
2003-07-02,0.3441070020198822,40.20000076293945,,444.0,55.7599983215332,,,,22.209999084472656,34.369998931884766,22.719999313354492,26.8799991607666,1.940000057220459,6.731249809265137,23.77748680114746
2003-07-03,0.341607004404068,40.005001068115234,,438.79998779296875,56.0,,,,21.719999313354492,34.130001068115234,22.6200008392334,26.5,1.9821430444717407,6.68874979019165,23.765836715698242
2003-07-07,0.35482099652290344,40.45000076293945,,449.3999938964844,54.27000045776367,,,,22.90999984741211,35.06999969482422,22.899999618530273,27.420000076293945,1.9142860174179077,6.735000133514404,23.218290328979492
2003-07-08,0.36428600549697876,40.7400016784668,,453.70001220703125,52.619998931884766,,,,23.149999618530273,35.400001525878906,22.799999237060547,27.700000762939453,1.9592859745025635,6.713749885559082,23.055191040039062
2003-07-09,0.3551790118217468,40.92499923706055,,459.8999938964844,53.880001068115234,,,,23.479999542236328,35.65999984741211,22.850000381469727,27.469999313354492,1.9685709476470947,6.625,23.194990158081055
2003-07-10,0.3496429920196533,40.79999923706055,,452.0,54.29999923706055,,,,22.90999984741211,35.0099983215332,22.260000228881836,26.90999984741211,1.9221429824829102,6.707499980926514,22.589195251464844
2003-07-11,0.35446399450302124,41.439998626708984,,461.5,54.7400016784668,,,,23.34000015258789,35.7599983215332,22.579999923706055,27.309999465942383,1.8921430110931396,6.703750133514404,22.717344284057617
2003-07-14,0.35535699129104614,41.72999954223633,,471.20001220703125,55.0,,,,24.020000457763672,37.29999923706055,21.920000076293945,27.399999618530273,2.009999990463257,6.712500095367432,22.44939613342285
2003-07-15,0.350178986787796,41.75,,468.29998779296875,55.52000045776367,,,,24.100000381469727,37.290000915527344,21.079999923706055,27.270000457763672,1.8842860460281372,6.636250019073486,22.507644653320312
2003-07-16,0.35482099652290344,41.38999938964844,,455.20001220703125,54.47999954223633,,,,25.309999465942383,36.25,21.1200008392334,27.520000457763672,1.8200000524520874,6.632500171661377,22.47269630432129
2003-07-17,0.3732140064239502,40.7599983215332,,448.20001220703125,55.02000045776367,,,,24.93000030517578,35.040000915527344,20.489999771118164,26.690000534057617,1.8057140111923218,6.53000020980835,21.80864906311035
2003-07-18,0.3725000023841858,41.57500076293945,,457.3999938964844,55.939998626708984,,,,24.65999984741211,35.33000183105469,21.389999389648438,26.889999389648438,1.725000023841858,6.5,22.0649471282959
