Date,AAPL,BAC,BTC-USD,COKE,DOGE-USD,ETH-USD,GOOG,INTC,JPM,MCD,MS,MSFT,NFLX,NKE,VOD
1991-11-05,0.43526801466941833,9.40625,,19.25,,,,1.3125,8.208333015441895,8.71875,,1.953125,,1.8046879768371582,5.077423095703125
1991-11-06,0.4285709857940674,9.5,,19.0,,,,1.3046879768371582,8.333333015441895,8.78125,,1.984375,,1.796875,5.145380973815918
1991-11-07,0.4441959857940674,9.6875,,18.5,,,,1.34375,8.458333015441895,8.8125,,1.9739580154418945,,1.8125,5.1356730461120605
1991-11-08,0.4754459857940674,9.75,,18.75,,,,1.3515629768371582,8.333333015441895,8.90625,,1.984375,,1.847656011581421,5.125965118408203
1991-11-11,0.4799109995365143,9.71875,,19.0,,,,1.34375,8.166666984558105,8.875,,2.03125,,1.859375,5.1356730461120605
1991-11-12,0.48660698533058167,9.75,,19.75,,,,1.3515629768371582,8.333333015441895,8.875,,2.0807290077209473,,1.910156011581421,5.223046779632568
1991-11-13,0.483258992433548,9.75,,19.5,,,,1.3515629768371582,8.291666984558105,8.875,,2.1041669845581055,,1.9453129768371582,5.213338851928711
1991-11-14,0.4888390004634857,9.75,,20.0,,,,1.3515629768371582,8.291666984558105,8.90625,,2.0677080154418945,,1.875,5.329837799072266
1991-11-15,0.4464290142059326,9.53125,,18.0,,,,1.28125,7.9583330154418945,8.53125,,1.9791669845581055,,1.8046879768371582,5.193922996520996
1991-11-18,0.4654020071029663,9.3125,,18.75,,,,1.3046879768371582,7.875,8.75,,2.0260419845581055,,1.8671879768371582,5.164797782897949
1991-11-19,0.4575890004634857,8.9375,,18.75,,,,1.3046879768371582,7.5833330154418945,8.59375,,2.0052080154418945,,1.78125,5.0482988357543945
1991-11-20,0.45089301466941833,8.84375,,18.75,,,,1.2890629768371582,7.6666669845581055,8.40625,,2.0104169845581055,,1.777343988418579,4.990048885345459
1991-11-21,0.45535698533058167,8.78125,,18.5,,,,1.2890629768371582,7.5416669845581055,8.53125,,2.0260419845581055,,1.8515629768371582,4.902675151824951
1991-11-22,0.4575890004634857,8.6875,,18.0,,,,1.28125,7.4583330154418945,8.4375,,2.0,,1.847656011581421,4.854133129119873
1991-11-25,0.4575890004634857,8.65625,,17.5,,,,1.2578129768371582,7.4166669845581055,8.4375,,1.9921879768371582,,1.8359379768371582,5.009466171264648
1991-11-26,0.4598209857940674,8.625,,17.75,,,,1.28125,7.375,8.53125,,1.96875,,1.839843988418579,5.009466171264648
1991-11-27,0.45535698533058167,8.65625,,17.75,,,,1.285156011581421,7.2083330154418945,8.46875,,1.984375,,1.8359379768371582,4.922091007232666
1991-11-29,0.453125,8.59375,,18.0,,,,1.28125,7.0416669845581055,8.40625,,2.0260419845581055,,1.839843988418579,4.902675151824951
1991-12-02,0.4620540142059326,8.75,,18.0,,,,1.308593988418579,7.2916669845581055,8.5625,,2.109375,,1.890625,5.009466171264648
1991-12-03,0.45089301466941833,9.0625,,17.875,,,,1.296875,7.2083330154418945,8.46875,,2.1119790077209473,,1.875,4.912383079528809
1991-12-04,0.45089301466941833,9.0625,,17.5,,,,1.292968988418579,7.0833330154418945,8.46875,,2.125,,1.832031011581421,4.96092414855957
1991-12-05,0.4464290142059326,8.8125,,17.875,,,,1.2890629768371582,6.75,8.40625,,2.1197919845581055,,1.800781011581421,4.970632076263428
1991-12-06,0.43526801466941833,8.6875,,18.0,,,,1.3046879768371582,6.7083330154418945,8.59375,,2.171875,,1.816406011581421,4.980340957641602
1991-12-09,0.438616007566452,8.9375,,17.5,,,,1.3203129768371582,6.5416669845581055,8.65625,,2.125,,1.8359379768371582,5.096839904785156
1991-12-10,0.438616007566452,8.9375,,17.0,,,,1.34375,6.375,8.6875,,2.1197919845581055,,1.839843988418579,5.145380973815918
1991-12-11,0.4375,8.96875,,17.0,,,,1.332031011581421,6.25,8.5625,,2.0989580154418945,,1.8515629768371582,5.125965118408203
1991-12-12,0.4408479928970337,9.09375,,16.5,,,,1.359375,6.625,8.65625,,2.125,,1.863281011581421,5.125965118408203
1991-12-13,0.4497770071029663,9.25,,17.25,,,,1.3828129768371582,6.7916669845581055,8.75,,2.125,,1.933593988418579,5.125965118408203
1991-12-16,0.45089301466941833,9.15625,,16.25,,,,1.40625,6.7916669845581055,8.96875,,2.1276040077209473,,2.015625,5.145380973815918
1991-12-17,0.45089301466941833,9.0,,16.625,,,,1.390625,6.5,9.03125,,2.1223959922790527,,2.019531011581421,5.125965118408203
1991-12-18,0.4620540142059326,9.125,,17.25,,,,1.402343988418579,6.4583330154418945,9.09375,,2.1432290077209473,,1.996093988418579,5.087131977081299
1991-12-19,0.453125,9.1875,,17.5,,,,1.328125,6.5,9.15625,,2.140625,,1.9609379768371582,5.067715167999268
1991-12-20,0.4486609995365143,9.4375,,18.0,,,,1.328125,6.75,9.3125,,2.1510419845581055,,1.9609379768371582,5.038589954376221
1991-12-23,0.4598209857940674,9.75,,18.0,,,,1.375,7.0,9.46875,,2.2239580154418945,,2.019531011581421,5.067715167999268
1991-12-24,0.46651801466941833,9.84375,,18.0,,,,1.4140629768371582,7.125,9.8125,,2.2135419845581055,,2.085937976837158,5.087131977081299
1991-12-26,0.48995500802993774,10.25,,18.75,,,,1.484375,7.3333330154418945,9.875,,2.2473959922790527,,2.171875,5.184214115142822
1991-12-27,0.4910709857940674,10.21875,,18.0,,,,1.484375,7.5416669845581055,9.71875,,2.2994790077209473,,2.226562976837158,5.145380973815918
1991-12-30,0.5066959857940674,10.125,,19.0,,,,1.5234379768371582,7.7916669845581055,9.8125,,2.3072919845581055,,2.328125,5.339547157287598
1991-12-31,0.5033479928970337,10.15625,,20.25,,,,1.53125,7.0833330154418945,9.5,,2.3177080154418945,,2.261718988418579,5.601669788360596
1992-01-02,0.53125,10.09375,,20.25,,,,1.5703129768371582,7.7916669845581055,9.8125,,2.375,,2.269531011581421,5.533711910247803
1992-01-03,0.5267860293388367,10.34375,,19.5,,,,1.5625,7.9583330154418945,9.84375,,2.3541669845581055,,2.28125,5.46575403213501
1992-01-06,0.517857015132904,10.875,,19.5,,,,1.5390629768371582,8.25,10.0625,,2.4270830154418945,,2.230468988418579,5.436628818511963
1992-01-07,0.5279020071029663,10.78125,,19.0,,,,1.609375,8.375,10.28125,,2.5,,2.210937976837158,5.329837799072266
1992-01-08,0.5401790142059326,11.15625,,20.0,,,,1.6328129768371582,8.75,10.28125,,2.5885419845581055,,2.199218988418579,5.261879920959473
1992-01-09,0.5558040142059326,10.71875,,19.5,,,,1.671875,9.166666984558105,10.71875,,2.6510419845581055,,2.21875,5.155089855194092
1992-01-10,0.5558040142059326,10.5,,20.5,,,,1.6484379768371582,9.0,10.5,,2.609375,,2.261718988418579,5.067715167999268
1992-01-13,0.5535709857940674,10.3125,,20.0,,,,1.671875,9.0,10.5,,2.648437976837158,,2.226562976837158,5.125965118408203
1992-01-14,0.575892984867096,11.0,,20.25,,,,1.703125,9.458333015441895,10.75,,2.671875,,2.335937976837158,5.1356730461120605
1992-01-15,0.5669639706611633,11.375,,20.25,,,,1.75,10.041666984558105,10.5625,,2.7395830154418945,,2.398437976837158,5.116256237030029
1992-01-16,0.560267984867096,11.5,,19.5,,,,1.90625,9.916666984558105,10.21875,,2.6614580154418945,,2.335937976837158,5.223046779632568
1992-01-17,0.578125,11.21875,,20.5,,,,1.953125,9.541666984558105,10.25,,2.6354169845581055,,2.335937976837158,5.193922996520996
1992-01-20,0.5714290142059326,10.75,,20.25,,,,1.921875,9.333333015441895,10.375,,2.5520830154418945,,2.320312976837158,5.155089855194092
1992-01-21,0.5457590222358704,10.6875,,19.5,,,,1.859375,9.291666984558105,10.59375,,2.4869790077209473,,2.269531011581421,4.999756813049316
1992-01-22,0.5669639706611633,10.875,,20.25,,,,1.9140629768371582,9.208333015441895,10.78125,,2.6145830154418945,,2.328125,4.912383079528809
1992-01-23,0.575892984867096,10.9375,,20.25,,,,1.933593988418579,9.25,10.65625,,2.6041669845581055,,2.304687976837158,4.844425201416016
1992-01-24,0.5770090222358704,11.0,,20.25,,,,1.949218988418579,9.416666984558105,10.71875,,2.5963540077209473,,2.28125,4.892965793609619
1992-01-27,0.575892984867096,11.03125,,20.25,,,,1.917968988418579,9.541666984558105,10.625,,2.5130209922790527,,2.265625,4.922091007232666
1992-01-28,0.5825889706611633,11.0,,20.25,,,,1.957031011581421,9.583333015441895,10.875,,2.515625,,2.289062976837158,4.951216220855713
1992-01-29,0.564732015132904,11.0,,20.25,,,,1.890625,9.208333015441895,10.5625,,2.59375,,2.214843988418579,4.795884132385254
1992-01-30,0.5691959857940674,11.0625,,20.0,,,,1.894531011581421,9.416666984558105,11.0625,,2.5729169845581055,,2.320312976837158,4.844425201416016
1992-01-31,0.578125,10.96875,,20.25,,,,1.871093988418579,9.333333015441895,10.875,,2.5052080154418945,,2.300781011581421,4.766758918762207
1992-02-03,0.5870540142059326,10.875,,19.75,,,,1.8671879768371582,9.416666984558105,10.96875,,2.6041669845581055,,2.347656011581421,4.698801040649414
1992-02-04,0.5870540142059326,10.9375,,19.75,,,,1.957031011581421,9.666666984558105,10.875,,2.59375,,2.335937976837158,4.854133129119873
1992-02-05,0.5904020071029663,11.0,,20.375,,,,1.9609379768371582,9.875,10.90625,,2.6510419845581055,,2.367187976837158,4.951216220855713
1992-02-06,0.5725449919700623,11.34375,,20.5,,,,1.949218988418579,10.166666984558105,10.875,,2.6302080154418945,,2.359375,5.0482988357543945
1992-02-07,0.5714290142059326,11.34375,,20.75,,,,2.015625,10.25,10.9375,,2.6197919845581055,,2.328125,5.019174098968506
1992-02-10,0.5636159777641296,11.28125,,19.75,,,,2.039062976837158,10.708333015441895,10.84375,,2.59375,,2.382812976837158,5.0482988357543945
1992-02-11,0.5613840222358704,11.1875,,20.5,,,,2.046875,10.541666984558105,10.75,,2.5520830154418945,,2.34375,5.058006763458252
1992-02-12,0.5825889706611633,11.375,,20.125,,,,2.125,10.875,10.96875,,2.6197919845581055,,2.328125,4.990048885345459
1992-02-13,0.5736610293388367,11.40625,,20.5,,,,2.140625,10.833333015441895,10.90625,,2.5520830154418945,,2.335937976837158,4.892965793609619
1992-02-14,0.5725449919700623,11.34375,,20.0,,,,2.097656011581421,10.791666984558105,10.71875,,2.46875,,2.328125,4.844425201416016
1992-02-18,0.560267984867096,11.15625,,19.25,,,,2.015625,10.75,10.34375,,2.4635419845581055,,2.328125,4.815299987792969
1992-02-19,0.5535709857940674,11.0,,19.0,,,,1.9921879768371582,10.541666984558105,10.25,,2.398437976837158,,2.230468988418579,4.786174774169922
1992-02-20,0.5770090222358704,11.25,,19.25,,,,2.0625,10.833333015441895,10.53125,,2.4479169845581055,,2.253906011581421,4.863842010498047
1992-02-21,0.580357015132904,11.375,,18.25,,,,2.117187976837158,11.166666984558105,10.71875,,2.3854169845581055,,2.164062976837158,4.883257865905762
1992-02-24,0.5904020071029663,11.4375,,18.25,,,,2.042968988418579,11.291666984558105,10.8125,,2.3932290077209473,,2.160156011581421,4.951216220855713
1992-02-25,0.611607015132904,11.5,,19.0,,,,1.9921879768371582,11.0,10.625,,2.4114580154418945,,2.175781011581421,4.883257865905762
1992-02-26,0.6238840222358704,11.625,,19.0,,,,2.046875,11.041666984558105,10.25,,2.5416669845581055,,2.25,5.009466171264648
1992-02-27,0.611607015132904,11.71875,,19.75,,,,2.015625,11.25,10.21875,,2.601562976837158,,2.269531011581421,5.0482988357543945
1992-02-28,0.6026790142059326,11.875,,19.0,,,,1.984375,11.208333015441895,10.125,,2.5729169845581055,,2.28125,5.028882026672363
1992-03-02,0.6004459857940674,11.9375,,19.0,,,,2.054687976837158,11.083333015441895,10.3125,,2.5625,,2.28125,4.951216220855713
1992-03-03,0.5926340222358704,11.96875,,19.25,,,,2.027343988418579,11.083333015441895,10.25,,2.5677080154418945,,2.308593988418579,4.999756813049316
1992-03-04,0.580357015132904,11.75,,19.25,,,,1.9921879768371582,10.875,10.1875,,2.5520830154418945,,2.300781011581421,4.980340957641602
1992-03-05,0.5669639706611633,11.53125,,19.25,,,,1.984375,10.5,10.0,,2.5260419845581055,,2.277343988418579,4.941507816314697
1992-03-06,0.5714290142059326,11.15625,,19.25,,,,1.9453129768371582,10.375,10.0,,2.4635419845581055,,2.226562976837158,4.795884132385254
1992-03-09,0.5691959857940674,11.25,,19.75,,,,1.9453129768371582,10.875,10.03125,,2.4791669845581055,,2.183593988418579,4.844425201416016
1992-03-10,0.5691959857940674,11.375,,19.5,,,,2.015625,10.791666984558105,10.0,,2.5364580154418945,,2.242187976837158,4.834716796875
1992-03-11,0.564732015132904,11.1875,,19.25,,,,1.953125,10.666666984558105,10.40625,,2.5052080154418945,,2.226562976837158,4.737634181976318
1992-03-12,0.560267984867096,11.28125,,18.0,,,,2.0,10.5,10.6875,,2.523437976837158,,2.230468988418579,4.572594165802002
1992-03-13,0.5636159777641296,11.25,,18.5,,,,2.0,10.708333015441895,10.65625,,2.5208330154418945,,2.316406011581421,4.611426830291748
1992-03-16,0.5658479928970337,11.0,,18.5,,,,2.042968988418579,10.75,10.625,,2.5885419845581055,,2.203125,4.582302093505859
1992-03-17,0.5613840222358704,11.3125,,18.25,,,,2.054687976837158,11.125,10.71875,,2.6666669845581055,,2.203125,4.592010021209717
1992-03-18,0.5691959857940674,11.25,,18.25,,,,2.082031011581421,11.208333015441895,11.0625,,2.632812976837158,,2.179687976837158,4.56288480758667
1992-03-19,0.5625,11.53125,,19.0,,,,2.050781011581421,11.541666984558105,10.875,,2.65625,,2.113281011581421,4.611426830291748
1992-03-20,0.564732015132904,11.84375,,19.25,,,,2.03125,11.791666984558105,10.78125,,2.6770830154418945,,2.089843988418579,4.56288480758667
1992-03-23,0.5625,11.46875,,19.0,,,,1.9765629768371582,11.583333015441895,10.65625,,2.6770830154418945,,2.078125,4.592010021209717
1992-03-24,0.580357015132904,11.59375,,18.75,,,,1.9140629768371582,11.458333015441895,10.5,,2.65625,,2.078125,4.582302093505859
1992-03-25,0.575892984867096,11.6875,,17.75,,,,1.8828129768371582,11.458333015441895,10.375,,2.6770830154418945,,2.089843988418579,4.592010021209717
1992-03-26,0.5714290142059326,11.6875,,18.25,,,,1.8359379768371582,11.666666984558105,10.5,,2.6041669845581055,,2.09375,4.611426830291748
1992-03-27,0.544642984867096,11.375,,18.0,,,,1.7265629768371582,11.541666984558105,10.25,,2.5260419845581055,,2.042968988418579,4.504635810852051
1992-03-30,0.5189729928970337,11.40625,,18.0,,,,1.6640629768371582,11.125,10.125,,2.5,,2.097656011581421,4.456093788146973
1992-03-31,0.5200889706611633,11.375,,18.0,,,,1.7265629768371582,10.916666984558105,9.96875,,2.46875,,2.105468988418579,4.349302768707275
1992-04-01,0.5267860293388367,11.25,,18.0,,,,1.7421879768371582,10.875,10.125,,2.5104169845581055,,2.117187976837158,4.232803821563721
1992-04-02,0.5245540142059326,11.0625,,18.0,,,,1.7265629768371582,10.5,10.15625,,2.4375,,2.117187976837158,4.271636962890625
1992-04-03,0.5267860293388367,11.03125,,17.5,,,,1.7109379768371582,10.333333015441895,10.34375,,2.4479169845581055,,2.109375,4.223095893859863
1992-04-06,0.5424110293388367,11.28125,,17.5,,,,1.808593988418579,10.708333015441895,10.53125,,2.5260419845581055,,2.125,4.164845943450928
1992-04-07,0.5111610293388367,11.25,,18.25,,,,1.7578129768371582,10.208333015441895,10.4375,,2.4166669845581055,,2.085937976837158,4.164845943450928
1992-04-08,0.498883992433548,11.09375,,18.25,,,,1.796875,9.833333015441895,10.375,,2.4427080154418945,,2.023437976837158,4.261929035186768
1992-04-09,0.5111610293388367,11.28125,,18.25,,,,1.7890629768371582,10.166666984558105,10.53125,,2.5,,2.046875,4.3298869132995605
1992-04-10,0.4955359995365143,11.25,,18.125,,,,1.597656011581421,10.583333015441895,10.46875,,2.4166669845581055,,2.085937976837158,4.805592060089111
1992-04-13,0.5044639706611633,11.21875,,17.75,,,,1.558593988418579,10.583333015441895,10.21875,,2.4479169845581055,,2.136718988418579,4.892965793609619
1992-04-14,0.5245540142059326,11.59375,,17.75,,,,1.6328129768371582,11.375,10.40625,,2.4375,,2.175781011581421,4.912383079528809
1992-04-15,0.5401790142059326,11.65625,,18.5,,,,1.671875,11.333333015441895,10.5625,,2.6848959922790527,,2.222656011581421,4.912383079528809
1992-04-16,0.5267860293388367,11.625,,19.0,,,,1.6328129768371582,11.416666984558105,10.625,,2.6588540077209473,,2.191406011581421,4.873549938201904
1992-04-20,0.5066959857940674,11.8125,,18.0,,,,1.59375,11.291666984558105,10.34375,,2.460937976837158,,2.125,4.844425201416016
1992-04-21,0.502232015132904,12.15625,,19.0,,,,1.578125,11.583333015441895,10.21875,,2.4192709922790527,,2.078125,4.825007915496826
1992-04-22,0.5145090222358704,12.34375,,18.875,,,,1.6328129768371582,12.0,10.25,,2.4505209922790527,,2.058593988418579,4.892965793609619
1992-04-23,0.5089290142059326,12.3125,,19.0,,,,1.625,12.166666984558105,10.59375,,2.4114580154418945,,2.046875,4.951216220855713
1992-04-24,0.5044639706611633,12.03125,,19.0,,,,1.6171879768371582,11.916666984558105,11.0,,2.3385419845581055,,2.007812976837158,5.077423095703125
1992-04-27,0.49776801466941833,11.90625,,19.0,,,,1.59375,12.0,10.90625,,2.359375,,1.925781011581421,5.087131977081299
1992-04-28,0.484375,11.78125,,18.5,,,,1.5859379768371582,11.875,11.0,,2.2708330154418945,,1.886718988418579,4.990048885345459
1992-04-29,0.5089290142059326,11.90625,,18.25,,,,1.628906011581421,11.833333015441895,11.21875,,2.320312976837158,,1.902343988418579,4.844425201416016
1992-04-30,0.5368300080299377,11.9375,,19.0,,,,1.671875,11.708333015441895,11.09375,,2.296875,,1.957031011581421,4.844425201416016
1992-05-01,0.529017984867096,11.9375,,19.25,,,,1.644531011581421,11.916666984558105,10.84375,,2.3697919845581055,,1.9140629768371582,4.873549938201904
1992-05-04,0.5401790142059326,12.09375,,19.25,,,,1.640625,12.416666984558105,10.90625,,2.375,,1.953125,4.941507816314697
1992-05-05,0.5401790142059326,12.125,,18.75,,,,1.699218988418579,12.583333015441895,10.9375,,2.4270830154418945,,1.996093988418579,4.892965793609619
1992-05-06,0.5513389706611633,12.21875,,18.875,,,,1.6796879768371582,12.833333015441895,11.0625,,2.4166669845581055,,2.011718988418579,5.038589954376221
1992-05-07,0.5424110293388367,12.1875,,19.5,,,,1.6796879768371582,12.666666984558105,11.09375,,2.3958330154418945,,1.9921879768371582,5.145380973815918
1992-05-08,0.5535709857940674,12.1875,,18.75,,,,1.667968988418579,12.458333015441895,11.125,,2.3854169845581055,,1.984375,5.184214115142822
1992-05-11,0.5558040142059326,12.3125,,18.75,,,,1.660156011581421,12.583333015441895,11.375,,2.375,,2.035156011581421,5.223046779632568
1992-05-12,0.5558040142059326,12.25,,18.75,,,,1.613281011581421,12.625,11.03125,,2.3802080154418945,,2.054687976837158,5.242464065551758
1992-05-13,0.560267984867096,12.40625,,19.0,,,,1.6015629768371582,12.875,11.0,,2.3489580154418945,,2.042968988418579,5.329837799072266
1992-05-14,0.5479909777641296,12.34375,,19.375,,,,1.53125,12.666666984558105,10.90625,,2.3072919845581055,,1.902343988418579,5.242464065551758
1992-05-15,0.5412949919700623,12.125,,19.0,,,,1.5078129768371582,12.5,10.78125,,2.2916669845581055,,1.8203129768371582,5.261879920959473
1992-05-18,0.5390629768371582,12.15625,,19.5,,,,1.4765629768371582,12.541666984558105,10.9375,,2.3489580154418945,,1.8984379768371582,5.310421943664551
1992-05-19,0.5301340222358704,12.15625,,19.5,,,,1.46875,12.583333015441895,11.1875,,2.3854169845581055,,1.9140629768371582,5.329837799072266
1992-05-20,0.5357139706611633,12.15625,,19.0,,,,1.496093988418579,12.541666984558105,11.53125,,2.4322919845581055,,1.9140629768371582,5.3589630126953125
1992-05-21,0.5279020071029663,12.09375,,19.5,,,,1.484375,12.416666984558105,11.6875,,2.429687976837158,,1.863281011581421,5.310421943664551
1992-05-22,0.53125,12.0,,18.75,,,,1.515625,12.416666984558105,11.46875,,2.4114580154418945,,1.8359379768371582,5.436628818511963
1992-05-26,0.529017984867096,11.75,,19.5,,,,1.4921879768371582,12.0,11.25,,2.40625,,1.8515629768371582,5.475461959838867
1992-05-27,0.5379459857940674,11.65625,,18.75,,,,1.546875,12.0,11.28125,,2.3958330154418945,,1.839843988418579,5.494878768920898
1992-05-28,0.53125,11.6875,,19.125,,,,1.578125,11.958333015441895,11.625,,2.4791669845581055,,1.796875,5.3589630126953125
1992-05-29,0.533482015132904,11.625,,19.0,,,,1.5625,12.166666984558105,11.71875,,2.5208330154418945,,1.8125,5.456046104431152
1992-06-01,0.513392984867096,11.53125,,19.5,,,,1.59375,12.333333015441895,11.78125,,2.5885419845581055,,1.84375,5.36867094039917
1992-06-02,0.5044639706611633,11.53125,,20.25,,,,1.597656011581421,12.458333015441895,11.84375,,2.5598959922790527,,1.824218988418579,5.3589630126953125
1992-06-03,0.483258992433548,11.59375,,20.25,,,,1.609375,12.583333015441895,11.59375,,2.5625,,1.839843988418579,5.320129871368408
1992-06-04,0.48660698533058167,11.5,,19.5,,,,1.5703129768371582,12.666666984558105,11.5,,2.554687976837158,,1.785156011581421,5.300714015960693
1992-06-05,0.48995500802993774,11.25,,19.75,,,,1.5625,12.625,11.625,,2.5208330154418945,,1.769531011581421,5.223046779632568
1992-06-08,0.484375,11.40625,,20.125,,,,1.582031011581421,12.666666984558105,11.625,,2.4635419845581055,,1.792968988418579,5.223046779632568
1992-06-09,0.48214301466941833,11.375,,19.875,,,,1.589843988418579,12.625,11.46875,,2.3958330154418945,,1.78125,5.213338851928711
1992-06-10,0.4799109995365143,11.5,,20.0,,,,1.566406011581421,12.708333015441895,11.3125,,2.34375,,1.765625,5.1356730461120605
1992-06-11,0.4810270071029663,11.4375,,20.0,,,,1.5625,12.625,11.125,,2.25,,1.8046879768371582,5.106547832489014
1992-06-12,0.4877229928970337,11.59375,,19.625,,,,1.546875,12.5,11.1875,,2.34375,,1.796875,4.970632076263428
1992-06-15,0.469866007566452,11.625,,19.5,,,,1.515625,12.416666984558105,11.1875,,2.367187976837158,,1.808593988418579,4.834716796875
1992-06-16,0.43973198533058167,11.625,,19.5,,,,1.515625,12.291666984558105,11.21875,,2.273437976837158,,1.777343988418579,4.990048885345459
1992-06-17,0.42410698533058167,11.40625,,19.5,,,,1.4921879768371582,11.625,11.09375,,2.261718988418579,,1.738281011581421,4.863842010498047
1992-06-18,0.40401801466941833,11.21875,,18.75,,,,1.59375,11.791666984558105,11.25,,2.257812976837158,,1.765625,4.902675151824951
1992-06-19,0.3995540142059326,11.1875,,18.75,,,,1.6484379768371582,11.916666984558105,11.375,,2.296875,,1.761718988418579,4.951216220855713
1992-06-22,0.3950890004634857,11.1875,,18.875,,,,1.6875,11.791666984558105,11.3125,,2.320312976837158,,1.7578129768371582,4.951216220855713
1992-06-23,0.40401801466941833,11.25,,19.25,,,,1.71875,11.916666984558105,11.34375,,2.296875,,1.7734379768371582,4.970632076263428
1992-06-24,0.4107140004634857,11.25,,19.25,,,,1.7109379768371582,11.875,11.375,,2.257812976837158,,1.7265629768371582,4.951216220855713
1992-06-25,0.407366007566452,11.09375,,18.75,,,,1.699218988418579,12.083333015441895,11.5,,2.1875,,1.785156011581421,4.970632076263428
1992-06-26,0.40401801466941833,11.40625,,19.0,,,,1.7265629768371582,12.375,11.53125,,2.085937976837158,,1.863281011581421,4.892965793609619
1992-06-29,0.4174109995365143,11.8125,,18.5,,,,1.8046879768371582,12.291666984558105,11.78125,,2.257812976837158,,1.9140629768371582,4.999756813049316
1992-06-30,0.4285709857940674,11.90625,,18.25,,,,1.78125,12.375,11.5,,2.1875,,1.941406011581421,4.990048885345459
1992-07-01,0.4375,12.09375,,18.25,,,,1.8125,12.625,11.6875,,2.253906011581421,,1.9453129768371582,4.96092414855957
1992-07-02,0.4129459857940674,12.34375,,18.25,,,,1.746093988418579,12.958333015441895,11.625,,2.183593988418579,,1.894531011581421,4.795884132385254
1992-07-06,0.4129459857940674,12.09375,,18.5,,,,1.78125,12.625,11.5625,,2.171875,,1.9609379768371582,4.892965793609619
1992-07-07,0.3950890004634857,12.0,,18.5,,,,1.753906011581421,12.541666984558105,11.28125,,2.125,,1.8671879768371582,4.834716796875
1992-07-08,0.40848198533058167,11.96875,,18.5,,,,1.78125,12.5,11.03125,,2.144531011581421,,2.066406011581421,4.786174774169922
1992-07-09,0.4095979928970337,12.3125,,18.5,,,,1.796875,12.75,11.40625,,2.15625,,2.054687976837158,4.572594165802002
1992-07-10,0.40848198533058167,12.46875,,18.5,,,,1.765625,12.958333015441895,11.75,,2.171875,,2.128906011581421,4.524052143096924
1992-07-13,0.41964301466941833,12.09375,,18.5,,,,1.7734379768371582,12.583333015441895,11.625,,2.1875,,2.125,4.5531768798828125
1992-07-14,0.42410698533058167,12.15625,,17.25,,,,1.8203129768371582,12.625,11.53125,,2.222656011581421,,2.117187976837158,4.630843162536621
1992-07-15,0.4285709857940674,11.78125,,17.375,,,,1.8203129768371582,12.291666984558105,11.53125,,2.234375,,2.121093988418579,4.611426830291748
1992-07-16,0.43526801466941833,11.46875,,17.5,,,,1.8125,11.875,11.53125,,2.257812976837158,,2.125,4.698801040649414
1992-07-17,0.4017859995365143,11.46875,,17.5,,,,1.75,11.958333015441895,11.53125,,2.195312976837158,,2.125,4.621135234832764
1992-07-20,0.3995540142059326,11.78125,,17.125,,,,1.7421879768371582,12.291666984558105,11.25,,2.164062976837158,,2.167968988418579,4.504635810852051
1992-07-21,0.40848198533058167,11.6875,,17.25,,,,1.765625,12.0,11.40625,,2.242187976837158,,2.179687976837158,4.601717948913574
1992-07-22,0.3950890004634857,11.5,,17.25,,,,1.7265629768371582,11.625,11.15625,,2.1875,,2.121093988418579,4.514344215393066
1992-07-23,0.3995540142059326,11.34375,,17.125,,,,1.796875,11.333333015441895,10.59375,,2.21875,,2.121093988418579,4.533760070800781
1992-07-24,0.4095979928970337,11.3125,,17.75,,,,1.8203129768371582,11.375,10.9375,,2.273437976837158,,2.113281011581421,4.56288480758667
1992-07-27,0.40401801466941833,11.0,,18.0,,,,1.7734379768371582,11.416666984558105,10.90625,,2.28125,,2.15625,4.601717948913574
1992-07-28,0.4151790142059326,11.5,,18.25,,,,1.8515629768371582,11.583333015441895,11.03125,,2.3125,,2.183593988418579,4.65996789932251
1992-07-29,0.421875,11.59375,,18.0,,,,1.8359379768371582,11.5,11.1875,,2.3125,,2.246093988418579,4.6405510902404785
1992-07-30,0.421875,11.5625,,18.0,,,,1.84375,11.541666984558105,11.09375,,2.285156011581421,,2.222656011581421,4.650259971618652
1992-07-31,0.4174109995365143,11.5,,18.25,,,,1.8671879768371582,11.625,10.96875,,2.273437976837158,,2.242187976837158,4.601717948913574
1992-08-03,0.40848198533058167,11.46875,,18.75,,,,1.902343988418579,11.541666984558105,10.6875,,2.304687976837158,,2.285156011581421,4.718217849731445
1992-08-04,0.40625,11.625,,18.0,,,,1.894531011581421,11.458333015441895,10.6875,,2.308593988418579,,2.257812976837158,4.786174774169922
1992-08-05,0.3995540142059326,11.65625,,18.375,,,,1.855468988418579,11.166666984558105,10.71875,,2.25,,2.242187976837158,4.727925777435303
1992-08-06,0.39285698533058167,11.59375,,18.5,,,,1.828125,11.208333015441895,10.625,,2.234375,,2.230468988418579,4.854133129119873
1992-08-07,0.3872770071029663,11.4375,,18.0,,,,1.832031011581421,11.125,10.5625,,2.210937976837158,,2.25,4.815299987792969
1992-08-10,0.3939729928970337,11.3125,,17.75,,,,1.847656011581421,10.875,10.46875,,2.214843988418579,,2.222656011581421,4.825007915496826
1992-08-11,0.38839301466941833,11.375,,18.25,,,,1.84375,11.208333015441895,10.75,,2.230468988418579,,2.203125,4.7085089683532715
